Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS24,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS39,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44
Eso-AdenoCA::S.74,mutsig,1126.93181440186,0,1626.32749189482,0,6385.12208686363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11692.3556709145,577.580434178197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8138.48532480207,0,0,0,0,0
Eso-AdenoCA::S.75,mutsig,1903.38094412592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.302006118447,0,0,0,12149.3241009039,2848.29924456023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.76,mutsig,2352.36024261343,632.333707500742,1210.09918579714,0,494.633129927136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.19792580366,304.878307375526,0,0,0,0,0,0,0,271.506750267824,0,0,0,0,0,0,0,5197.71331830881,0,0,0,0,0
Eso-AdenoCA::S.77,mutsig,1376.05851779767,15.3771286769415,7515.53815432062,0,2461.02444494322,0,0,0,0,0,0,0,0,0,0,45.7368531405386,0,0,0,4623.69134730517,597.806685068552,0,0,0,0,0,0,0,0,13.8259265659401,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.78,mutsig,1160.66351254128,1250.94398102116,101.078650672136,0,21622.7818093095,0,0,0,0,0,0,0,0,0,0,138.54292532095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9194.22872110565,0,0,0,0,0
Eso-AdenoCA::S.79,mutsig,3510.49415407543,546.572124258646,2065.13983303865,0,552.365541625646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347.56739238039,2445.95294364274,598.859288675876,0,0,0,0,0,0,0,129.995562809562,0,0,0,0,0,0,0,12859.1537106034,0,0,0,0,0
Eso-AdenoCA::S.80,mutsig,793.529926444035,10.8122564869442,445.309461389554,0,11033.5261176441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1437.29590894547,10541.7045262061,6317.85504581256,0,0,0,0,0,0,0,990.681513929566,0,0,0,0,0,0,0,4719.63310299101,0,0,0,0,0
Eso-AdenoCA::S.81,mutsig,1711.75732575092,1322.39988588288,4463.52545729736,0,2985.39267028378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22197.3836670974,2030.15866514562,5351.57823455874,0,0,0,0,0,0,0,54.1099578617061,0,0,0,0,0,0,0,2829.56708903448,0,0,0,0,0
Eso-AdenoCA::S.82,mutsig,4184.81498315044,162.34493302045,465.617369676996,0,6801.85367766234,0,0,0,0,0,0,0,0,0,0,37.2309781314394,0,0,0,2458.7470371682,7015.32713691447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8016.94846856984,0,0,0,0,0
Eso-AdenoCA::S.83,mutsig,462.744397172106,0,294.47048622057,0,14424.1328982034,0,0,0,0,0,0,0,0,0,0,125.998021531426,0,0,0,724.952085118765,8104.76251118892,246.063477060159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2508.55296208209,0,0,0,0,0
Eso-AdenoCA::S.84,mutsig,1376.13451172583,331.021455759632,5267.73679054512,0,4554.32998227368,0,0,0,0,0,0,0,0,0,0,135.005266867419,0,0,0,3377.12167939773,19222.3940743613,649.519486239474,0,0,0,0,0,0,0,1563.71143663671,0,0,0,0,0,0,0,6606.69240931087,0,0,0,0,0
Eso-AdenoCA::S.85,mutsig,386.569246700512,467.404370551609,1834.1712732652,0,5983.15220145513,0,0,0,0,0,0,0,0,0,0,589.54061020474,0,0,0,3960.36812860805,15908.714169679,151.755899858923,0,0,0,0,0,0,0,48.274475086137,0,0,0,0,0,0,0,5044.46151948703,0,0,0,0,0
Eso-AdenoCA::S.86,mutsig,852.963456724083,651.141447617213,3189.57858710674,0,23109.9717132893,0,0,0,0,0,0,0,0,0,0,660.940440134022,0,0,0,498.5495032804,17340.9753151526,95.1973394299408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.87,mutsig,3467.7366318796,2374.02401433188,0,0,7229.91579313217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2714.50882042672,17270.6166871037,5259.93287035762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.88,mutsig,644.888189398183,264.239778918194,0,0,8022.84147602747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2369.15789102979,646.137753838348,3010.52762733214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.89,mutsig,1898.32068766507,0,12675.4779842697,0,2308.0880863579,0,0,0,0,0,0,0,0,0,0,13.8002084306676,0,0,0,694.640718560427,13113.4064056536,0,0,0,0,0,0,0,0,790.883754677447,0,0,0,0,0,0,0,9130.34161234283,0,0,0,0,0
Eso-AdenoCA::S.90,mutsig,621.464360933137,278.589193707761,0,0,30418.6614866833,0,0,0,0,0,0,0,0,0,0,1346.92136133639,0,0,0,1801.88895482088,12662.1562240603,4885.28272365448,0,0,0,0,0,0,0,2193.35769527658,0,0,0,0,0,0,0,2719.12295381159,0,0,0,0,0
Eso-AdenoCA::S.91,mutsig,1839.39202628327,145.750148585009,0,0,13234.679408559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519.376739246864,45.7864703120299,208.106799062768,0,0,0,0,0,0,0,160.117651292778,0,0,0,0,0,0,0,2503.39450919902,0,0,0,0,0
Eso-AdenoCA::S.92,mutsig,1284.38912657279,64.1659200821643,0,0,20807.7607970027,0,0,0,0,0,0,0,0,0,0,89.2733800758799,0,0,0,6377.5018914131,5696.78299278828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.93,mutsig,780.516816738365,427.565058405465,0,0,2712.37719368792,0,0,0,0,0,0,0,0,0,0,22.9737250273794,0,0,0,154.473047855046,1994.63228637178,4482.45739479826,0,0,0,0,0,0,0,37.7752075692527,0,0,0,0,0,0,0,19291.4081475453,0,0,0,0,0
Eso-AdenoCA::S.94,mutsig,966.300736240761,1801.12479664075,0,0,22214.0505776343,0,0,0,0,0,0,0,0,0,0,74.9896978047255,0,0,0,2564.48371919787,17681.518975318,5230.33884210476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.95,mutsig,1394.93784344712,0,0,0,1582.38977708097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3996430826585,427.852012125319,83.212428045272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11720.3844937873,0,0,0,0,0
Eso-AdenoCA::S.96,mutsig,1500.0255340451,1228.31484762069,0,0,1525.52000416206,0,0,0,0,0,0,0,0,0,0,74.1637711515643,0,0,0,12940.3243650401,167.580887934563,178.553198119379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12098.4707036742,0,0,0,0,0
Eso-AdenoCA::S.97,mutsig,2845.19297516038,116.294408443604,2000.23782775418,0,4348.15533324876,0,0,0,0,0,0,0,0,0,0,25.93500698189,0,0,0,5084.28663572044,1959.6534986013,1187.55448616103,0,0,0,0,0,0,0,306.258279453696,0,0,0,0,0,0,0,3426.20369047633,0,0,0,0,0
Eso-AdenoCA::S.98,mutsig,2010.09309570503,0,1407.76803669297,0,3136.99136893292,0,0,0,0,0,0,0,0,0,0,1028.25565114022,0,0,0,2119.75340158828,4945.53178940507,2191.14467547822,0,0,0,0,0,0,0,216.94043400807,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.99,mutsig,1180.56651011809,0,7052.5606644978,0,13267.4781567044,0,0,0,0,0,0,0,0,0,0,15.2311362256298,0,0,0,5496.84045026287,4.91032064168554,5599.97450115915,0,0,0,0,0,0,0,161.582672775015,0,0,0,0,0,0,0,392.350119035071,0,0,0,0,0
Eso-AdenoCA::S.100,mutsig,1708.07028788035,48.7605132120218,0,0,12718.2369140028,0,0,0,0,0,0,0,0,0,0,30.0026385686499,0,0,0,4555.29059464061,2484.7154367774,4395.1951341253,0,0,0,0,0,0,0,14.3465714266104,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.1,mutsig,8.98394812750679,0,0,2829.9419134528,4566.15008215829,0,0,0,0,0,0,0,0,0,85.4748974761761,0,0,0,139.908279315184,0,0,150.435750333962,7.64516510651024,0,0,0,0,451.418568392296,0,0,1106.35429392331,0,0,194.021657101523,0,0,0,1.45349662203996,0,0,0,0,0
Liver-HCC::S.2,mutsig,60.5898369367121,0,0,3907.42409377367,4264.15281846541,0,0,0,0,0,0,0,0,0,319.319676416199,0,0,0,87.2559051053781,0,0,468.600955445416,0,0,0,128.85838193882,0,0,0,0,0,0,0,0,0,0,0,6226.38381156958,0,0,0,0,0
Liver-HCC::S.3,mutsig,76.0948123001472,0,0,0,10718.9545769726,0,0,0,0,0,0,25.3861178599874,0,0,2319.69755750586,0,0,0,775.247482538863,95.2201737104952,21.4168190264868,0,58.4589230506144,0,0,0,0,257.010461211566,0,0,0,47.3732965282643,0,0,0,0,0,1287.86988260591,0,0,0,0,0
Liver-HCC::S.4,mutsig,0,0,0,0,7985.30526731029,0,0,0,0,0,0,133.315297522255,0,0,131.742560709698,0,0,0,28.5345287940355,3.69336521986089,1.07730295973741,1.81648299916869,25.6522049959602,0,0,0,0,0,0,0,0,0.261344844929396,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.5,mutsig,151.468737606217,0,0,2068.3359772014,2215.46519831327,0,0,0,0,0,0,0,0,0,181.083691395431,0,0,0,2178.67303526229,0,0.214631817600867,0,0,0,0,72.7138976689295,0,30.6448804716411,0,0,0,40.4517341048131,0,0,0,0,0,139.931867846306,0,0,0,0,0
Liver-HCC::S.6,mutsig,358.450034052535,0,0,0,6983.96002126347,0,0,0,0,0,0,120.282424509117,0,0,1113.48598774573,0,0,0,0,0,6.66261905073705,0,0,0,0,0,0,0,0,0,0,152.017661363947,0,0,0,0,0,6560.87425593803,0,0,0,0,0
Liver-HCC::S.7,mutsig,69.8201983930455,0,0,0,2310.35598637929,0,0,0,0,0,0,0,0,0,2883.26143368101,0,0,0,179.190420109713,0,0,17.9317769926964,39.6908100284747,0,0,11.9387902703126,0,36.7894085995239,0,0,0,120.475223029704,0,106.921780927048,0,0,0,349.394564957102,0,0,0,0,0
Liver-HCC::S.8,mutsig,224.947965033957,0,0,130.212476881528,5078.7410303074,0,0,0,0,0,0,74.827884576097,0,0,559.425092463058,0,0,0,533.412495969907,0,17.2503508278073,0,252.973940730052,0,0,52.4124011981722,0,0,0,0,0,3.58512932519298,44.2463202793478,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.9,mutsig,150.206148234431,0,0,0,7574.30747244081,0,0,0,0,0,0,0,0,0,2168.87948449859,0,0,0,744.174481772525,47.2133166192368,0,0,60.4969614915209,0,0,0,0,0,0,0,0,208.876723706584,248.664727424097,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.10,mutsig,171.744725436615,0,0,240.978322445316,8278.36650317435,0,0,0,0,0,0,8.45158267187284,0,0,544.892634105526,0,0,0,0,144.787604029061,0,172.277967750005,373.922703753905,0,0,24.7942659479878,0,228.798239611616,0,0,517.240931400763,0,0,0,0,0,0,564.512472605286,0,0,0,0,0
Liver-HCC::S.11,mutsig,99.5436786616224,0,0,2300.57261442552,8719.95607610212,0,0,0,0,0,0,0,0,0,818.531209865283,0,0,0,0,157.396494736908,0,0,88.8260429210697,0,0,74.5274537707543,0,0,0,0,0,28.6011013693624,0,0,0,0,0,1204.87464103183,0,0,0,0,0
Liver-HCC::S.12,mutsig,187.73227939419,0,0,1889.99296649169,1765.57302806687,0,0,0,0,0,0,15.9045095138233,0,0,1308.94460592474,0,0,0,0,3.13048693961924,0,154.762404666399,55.4372704366936,0,0,0,0,0,0,0,0,28.3767118326745,0,0,0,0,0,239.319475171408,0,0,0,0,0
Liver-HCC::S.13,mutsig,193.82787563692,0,0,286.674774843963,16966.7629418677,0,0,0,0,0,0,0,0,0,134.81693516213,0,0,0,890.060958986889,0,30.7148117477501,0,311.089429711791,0,0,0,0,0,0,0,1694.3600326246,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.14,mutsig,95.6408480045468,0,0,91.9447637048226,3360.71658974135,0,0,0,0,0,0,0,0,0,2993.25477198028,0,0,0,0,15.931636228154,0,0,61.3348136088316,0,0,17.3843311674557,0,481.737530334105,0,0,651.946524804182,376.808431955371,0,0,0,0,0,4360.10933102085,0,0,0,0,0
Liver-HCC::S.15,mutsig,75.9746757761901,0,0,21.9661874985706,1203.52452889795,0,0,0,0,0,0,140.459083730879,0,0,0,0,0,0,0,0,18.2521685250163,36.0391526204162,0,0,0,0,0,84.7969535563411,0,0,1485.16981163138,55.8133559796595,0,0,0,0,0,2183.98630508583,0,0,0,0,0
Liver-HCC::S.16,mutsig,158.813854715682,0,0,0,9032.31954864769,0,0,0,0,0,0,0,0,0,1101.34001975575,0,0,0,179.938549324478,46.589843646265,0,0,0,0,0,0,0,0,0,0,0,20.4246020269023,176.576706002487,0,0,0,0,203.318130775285,0,0,0,0,0
Liver-HCC::S.17,mutsig,85.3067801410482,0,0,0,4129.45875242782,0,0,0,0,0,0,0,0,0,6128.64055964619,0,0,0,0,36.1572292917857,29.0242241578384,0,0,0,0,3.54364562127783,0,0,0,0,0,424.190222401338,0,0,0,0,0,1536.13556231399,0,0,0,0,0
Liver-HCC::S.18,mutsig,509.736941283261,0,0,52.9515562855091,1769.85344288546,0,0,0,0,0,0,0,0,0,1756.32925866876,0,0,0,315.672135890204,0,16.2055017962276,239.675097464332,61.1352066032414,0,0,0,0,0,0,0,399.763674710741,100.453035187242,0,0,0,0,0,2.64714741142133,0,0,0,0,0
Liver-HCC::S.19,mutsig,314.483302114949,0,0,0,8457.2217075964,0,0,0,0,0,0,0,0,0,1780.14485992823,0,0,0,539.92722863005,187.828435571657,0,0,0,0,0,0,0,175.343900305302,0,0,888.529362432124,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.20,mutsig,39.4760440321735,0,0,0,3889.93978371469,0,0,0,0,0,0,0,0,0,2269.93439267905,0,0,0,1054.27108025566,0,0,0,86.2704438451129,0,0,0,0,123.330169303938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.21,mutsig,14.9750257552272,0,0,0,13218.2241961993,0,0,0,0,0,0,0,0,0,342.877011604502,0,0,0,854.79972833422,257.597096248424,0,0,62.7722030665075,0,0,52.887141750805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.22,mutsig,26.5250664259325,0,0,0,1325.33622535724,0,0,0,0,0,0,0,0,0,3055.90440293261,0,0,0,439.900498636949,7.4307922024823,0,27.3790898404069,0,0,0,0,0,0,0,0,0,0,48.882334360819,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.23,mutsig,38.0934548254723,0,0,0,5175.20666609509,0,0,0,0,0,0,232.923644370894,0,0,4820.49027373574,0,0,0,706.589793848475,0,0,0,0,0,0,0,0,0,0,0,0,247.871125447241,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.24,mutsig,2.59937596836122,0,0,0,2624.47969739627,0,0,0,0,0,0,0,0,0,0,0,0,0,404.097415573119,115.833008441609,15.4732519406137,0,0,0,0,2.56579389441157,0,0,0,0,0,1451.31526205166,2.67905788711508,72.948474673075,0,0,0,239.995335317716,0,0,0,0,0
Liver-HCC::S.25,mutsig,124.475514376219,0,0,528.372502703219,9715.78229678774,0,0,0,0,0,0,0,0,0,2430.71858286056,0,0,0,0,38.0469683497922,0,0,0,0,0,62.9366027504189,0,0,0,0,0,130.686212025878,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.26,mutsig,60.0802084155683,0,0,0,7726.99799531839,0,0,0,0,0,0,104.596283165846,0,0,3574.83647381366,0,0,0,238.107130540092,0,0,75.8493478249059,100.342320092098,0,0,0,0,18.4307759153879,0,0,0,41.1425041658232,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.27,mutsig,162.503173873104,0,0,1851.88244710122,5333.93008516512,0,0,0,0,0,0,0,0,0,0,0,0,0,194.923074074563,10.1281374526416,17.6928353597559,0,1432.13259478068,0,0,0,0,25.3273735793757,0,0,299.491502166513,131.093016205862,125.257985409312,0,0,0,0,102.188200951383,0,0,0,0,0
Liver-HCC::S.28,mutsig,0,0,0,0,4350.72825632156,0,0,0,0,0,0,0,0,0,24.2931763760343,0,0,0,0,0,87.1550679538156,0,0,0,0,0,0,0,0,0,0,232.26147331355,109.193554708849,208.794974004758,0,0,0,3930.75102597944,0,0,0,0,0
Liver-HCC::S.29,mutsig,33.8744063461725,0,0,76.185082038435,4546.76947555567,0,0,0,0,0,0,113.634694885519,0,0,3136.2851428186,0,0,0,0,0,0,0,0,0,0,49.8934914117848,0,0,0,0,0,591.040537623838,0,0,0,0,0,954.505075121597,0,0,0,0,0
Liver-HCC::S.30,mutsig,0,0,0,63.1793847642442,2055.91476975331,0,0,0,0,0,0,35.6731960974373,0,0,162.692040619341,0,0,0,84.6415342875888,0,0,26.4338860531595,0,0,0,0,0,0,0,0,609.350197926054,112.205554763467,0,0,0,0,0,198.340139443387,0,0,0,0,0
Liver-HCC::S.31,mutsig,1.82552469321107,0,0,0,3636.60644948825,0,0,0,0,0,0,0,0,0,3758.30643270294,0,0,0,0,24.489736660103,26.4566768939307,726.413519978841,0,0,0,109.079856855654,0,0,0,0,2707.14499061994,218.633306741807,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.32,mutsig,22.6972771659236,0,0,0,3836.68231552309,0,0,0,0,0,0,48.0235418372454,0,0,154.529701363506,0,0,0,0,63.2539972044376,11.7090668111343,0,0,0,0,0,0,0,0,0,1588.75310262858,17.4596242437526,0,0,0,0,0,4344.61163749369,0,0,0,0,0
Liver-HCC::S.33,mutsig,152.657739285119,0,0,0,4750.98083487802,0,0,0,0,0,0,289.206285519361,0,0,2509.39846290405,0,0,0,193.627474125748,104.021391257468,0,51.2830164682354,0,0,0,0,0,117.117125370481,0,0,0,246.710182822921,0,0,0,0,0,367.18785795402,0,0,0,0,0
Liver-HCC::S.34,mutsig,117.768133231093,0,0,0,4322.6119437738,0,0,0,0,0,0,161.832272663106,0,0,6532.95374298154,0,0,0,0,0,0,0,0,0,0,84.6406249140317,0,7.37589464020459,0,0,115.843448651152,155.997522034055,0,0,0,0,0,555.891452732176,0,0,0,0,0
Liver-HCC::S.35,mutsig,116.17365661175,0,0,73.8074936657852,5160.3714730461,0,0,0,0,0,0,0,0,0,3834.22221308898,0,0,0,756.52346232139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::MSI-H.S.36,mutsig,45.0023330033278,0,0,0,4630.18313460586,25.5195623241559,0,0,0,0,0,0,0,0,13.623150063108,0,821.696213420992,0,120.357105210718,0,0,0,51.7666752611512,0,0,0,0,0,333.822785902662,0,62.3820969092842,0,0,108.87988726405,0,0,0,0,0,0,0,0,0
Liver-HCC::S.37,mutsig,129.566007778447,0,0,213.41658338325,6369.88436032589,0,0,0,0,0,0,125.541384974214,0,0,2050.13085475587,0,0,0,491.608102388489,74.6451782933249,10.1549469162525,116.72953317025,0,0,0,116.8189442517,0,41.4994573043908,0,0,0,779.733658054244,765.247147876372,1849.47935174174,0,0,0,0,0,0,0,0,0
Liver-HCC::S.38,mutsig,248.793791449048,0,0,0,3308.63764793637,0,0,0,0,0,0,127.395168640499,0,0,202.095310439953,0,0,0,0,0,0,10.8100412725599,0,0,0,0,0,0,0,0,0,84.7259512959191,3208.41909701085,0,0,0,0,311.971723898903,0,0,0,0,0
Liver-HCC::S.39,mutsig,100.419450392076,0,0,0,4815.14235574578,0,0,0,0,0,0,288.446836700229,0,0,573.380927525721,0,0,0,0,0,44.1567848150271,0,239.240946984686,0,0,0,0,0,0,0,0,452.734689335749,0,186.525859014101,0,0,0,12669.4821440884,0,0,0,0,0
Liver-HCC::S.40,mutsig,172.570133869029,0,0,3320.27633118752,10066.3884095888,0,0,0,0,0,0,0,0,0,374.00643333948,0,0,0,33.3347229537909,0,0,0,0,0,0,0,0,13.0643752178143,0,0,0,488.339919559637,0,315.721753563399,0,0,0,794.673615160575,0,0,0,0,0
Liver-HCC::S.41,mutsig,29.1097058827291,0,0,0,6957.29742054001,0,0,0,0,0,0,0,0,0,5725.32381311969,0,0,0,2259.94426174156,0,0,15.7648802506199,0,0,0,11.6999688568771,0,56.042586693303,0,0,61.0979900309247,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.42,mutsig,84.8154335392946,0,0,0,9741.34082081115,0,0,0,0,0,0,53.8715304301906,0,0,580.840255765906,0,0,0,125.250428381079,149.699282226357,9.36248153723803,0,0,0,0,0,0,0,0,0,168.922457851276,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.43,mutsig,241.359033214207,0,0,455.14304797197,1746.14795561965,0,0,0,0,0,0,0,0,0,2586.9056941631,0,0,0,236.542130167477,33.9729259888257,0,0,15.0968657952183,0,0,0,0,0,0,0,1516.8445462628,151.221046694685,0,0,0,0,0,2974.48248674236,0,0,0,0,0
Liver-HCC::S.44,mutsig,318.42191761921,0,0,0,11510.2468466399,0,0,0,0,0,0,11.3588375455158,0,0,4242.07207723103,0,0,0,1866.41455571518,0,11.4263676821238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.45,mutsig,33.5198592191989,0,0,0,6592.34084722863,0,0,0,0,0,0,0,0,0,3058.04360577889,0,0,0,526.13455786828,77.2994873022089,0,0,0,0,0,0,0,73.4554583620873,0,0,0,45.3389050356894,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.46,mutsig,162.349352109795,0,0,4471.31641306612,10878.1640875863,0,0,0,0,0,0,245.777162929352,0,0,1823.18090049707,0,0,0,178.158304744722,17.4238137613273,323.665282754625,0,0,0,0,263.320873147956,0,0,0,0,0,0,0,40.997357506956,0,0,0,395.55194516321,0,0,0,0,0
Liver-HCC::S.47,mutsig,190.75265724575,0,0,4035.62800289073,8436.94587069825,0,0,0,0,0,0,0,0,0,0,0,0,0,1429.96378031718,45.8886003334341,0,127.91061317852,252.247054308707,0,0,0,0,265.060974216524,0,0,0,42.4430405712519,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.48,mutsig,118.052956451624,0,0,0,12075.2055969943,0,0,0,0,0,0,0,0,0,886.199194848042,0,0,0,284.85664172641,0,34.3223025935451,0,0,0,0,0,0,0,0,0,65.48764804607,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.49,mutsig,195.575515170362,0,0,150.176466676567,7259.98745349275,0,0,0,0,0,0,0,0,0,74.9500351540795,0,0,0,0,0,1557.01781569012,0,175.006958670249,0,0,14.312972437083,0,111.348506090891,0,0,721.71923209285,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.50,mutsig,5.96778565297761,0,0,0,8783.59674644356,0,0,0,0,0,0,0,0,0,134.406240214537,0,0,0,0,0,0,80.5256475073313,0,0,0,10384.8400142752,0,0,0,0,1152.42040009434,184.416607358159,43.8810738150912,479.545575713617,0,0,0,0,0,0,0,0,0
Liver-HCC::MSI-H.S.51,mutsig,0,0,0,73.4451351913599,7645.36741909641,0,0,0,0,0,0,0,0,0,965.144740694563,0,1278.16659568629,0,0,0,0,0,0,0,0,49.8262583466849,0,296.989665534191,128.122289396823,0,784.684479810191,248.371202978852,0,195.338051292649,0,0,0,0,0,0,0,0,0
Liver-HCC::S.52,mutsig,0,0,0,15.8966304690309,10160.0529107869,0,0,0,0,0,0,45.6729216289727,0,0,1880.65537412368,0,0,0,1381.05374583348,0,0,296.34255467746,74.3983032406924,0,0,42.0841489050129,0,0,0,0,995.923376813755,0,0,0,0,0,0,7021.17933451956,0,0,0,0,0
Liver-HCC::S.53,mutsig,93.1212911486984,0,0,4184.38596646202,8202.88168051538,0,0,0,0,0,0,354.382059836496,0,0,1243.09894268239,0,0,0,0,34.9706610761112,0,127.774450063163,62.3506068388743,0,0,84.0252473010075,0,155.875329612636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.54,mutsig,53.4408483952934,0,0,3263.43850570819,2428.07125649542,0,0,0,0,0,0,155.683060384026,0,0,2637.40529959466,0,0,0,53.833719548758,13.5444886354631,18.3571260396093,173.337186908499,0,0,0,0,0,0,0,0,980.258489239793,169.900853024448,0,0,0,0,0,232.225799902314,0,0,0,0,0
Liver-HCC::S.55,mutsig,0,0,0,3259.38125649597,2628.41279711512,0,0,0,0,0,0,0,0,0,134.636671966825,0,0,0,0,0,0,754.553744702298,43.3692185774827,0,0,43.1269791902521,0,497.555381432856,0,0,652.289476960452,0,0,783.888916141241,0,0,0,619.205595492595,0,0,0,0,0
Liver-HCC::S.56,mutsig,258.084507961679,0,0,0,5741.2611634489,0,0,0,0,0,0,0,0,0,0,0,0,0,763.318372495768,0,0,753.850689939117,3982.2055277706,0,0,0,0,0,0,0,2029.46155851744,0,1200.09779816925,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.57,mutsig,0,0,0,0,6869.75702339545,0,0,0,0,0,0,0,0,0,2334.4000980307,0,0,0,2106.82565328983,0,1.95653664005565,83.3754114532522,0,0,0,0,0,21.1628340205769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.58,mutsig,124.52317566112,0,0,384.177866725229,19042.5522241531,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.36833539768,0,0,791.455871591019,0,0,0,133.2075792368,0,0,0,0,0,864.872358921468,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.59,mutsig,274.219737956844,0,0,0,5046.72350484453,0,0,0,0,0,0,81.3513733560056,0,0,11688.037474849,0,0,0,0,195.477327956695,0,0,193.258637192015,0,0,0,0,716.789410888171,0,0,627.355633224365,324.40057559161,0,4403.40275975071,0,0,0,1195.8080928885,0,0,0,0,0
Liver-HCC::S.60,mutsig,88.9650450596037,0,0,2937.23254479407,2692.92669946206,0,0,0,0,0,0,18.866335282582,0,0,255.776295498872,0,0,0,162.758423614364,43.3451380169065,0,105.181267594181,50.5652691573322,0,0,0,0,438.481420716547,0,0,952.231415733415,143.880647537625,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.61,mutsig,29.8402078035127,0,0,1.31018662297178,9048.58860253943,0,0,0,0,0,0,0,0,0,5401.47282727501,0,0,0,0,0,17.9254537757157,0,28.3060000990918,0,0,0,0,0,0,0,0,194.214026436,0,24.5194399503533,0,0,0,0,0,0,0,0,0
Liver-HCC::S.62,mutsig,36.0005959823323,0,0,0,7429.48987786155,0,0,0,0,0,0,0,0,0,1597.97933602099,0,0,0,84.0392478891869,0,0,168.191903888488,0,0,0,0,0,0,0,0,1246.78231554132,376.996419152151,0,203.179549476105,0,0,0,0,0,0,0,0,0
Liver-HCC::S.63,mutsig,140.888569803743,0,0,0,10051.5780708486,0,0,0,0,0,0,0,0,0,632.45313119883,0,0,0,212.994482821565,0,2.01569642326745,0,23.1181753894535,0,0,0,0,0,0,0,1413.04056498538,0,0,0,0,0,0,0,0,0,0,0,0
